UID,Study_ID,Dependent_Variable,Study ,Short_name,Publication_Year,Effect_size,Standard_error,Lower_CI,Upper_CI,Sample_size,Covariates ,T_value,PCC,Standardised_effect_size,Standarised_se,var,Precision,Standardised_T,weights,Control_gender,Control_race,Control_income,Control_education,Homicide,Violent,Non_Violent,Both,Area_dummy,OLS,ML,Odds_Ratio,Panel_dummy,Endogeneity,North_America,Europe,Direct_Lead_Measure,Rep_estimate,Elasticity,Elasticity_SE
342,16,Robbery,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,5.97,0.36,,,30,2,16.58333333,0.952676691,1.8599767,0.057447841,0.003300254,17.40709466,16.58333333,303.0069444,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,,
343,16,Index of all crime,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,440,27.52,,,41,2,15.98837209,0.931466429,1.669355542,0.058258991,0.00339411,17.16473251,15.98837209,294.6280422,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,,
344,16,Robbery,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,8.49,0.52,,,30,3,16.32692308,0.952905165,1.862455019,0.058364038,0.003406361,17.13383837,16.32692308,293.5684172,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,,
345,16,Robbery,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,13.4,0.9,,,43,2,14.88888889,0.918648989,1.580301654,0.061700305,0.003806928,16.20737525,14.88888889,262.6790123,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,,
346,16,Index of all crime,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,589.44,39.18,,,33,2,15.04441041,0.937834806,1.719765648,0.062337757,0.003885996,16.04164221,15.04441041,257.3342847,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,,
347,16,Rape,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,1.17,0.08,,,43,2,14.625,0.916049503,1.563896749,0.062635863,0.003923251,15.96529439,14.625,254.890625,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,,
348,16,Robbery,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,7.47,0.5,,,30,2,14.94,0.942622209,1.761068342,0.063093856,0.003980835,15.84940377,14.94,251.2036,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,,
349,16,Robbery,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,14.37,1.01,,,43,3,14.22772277,0.913784779,1.54999569,0.064225653,0.004124934,15.57010261,14.22772277,242.4280953,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,,
350,16,Burglary,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,27.63,7.23,,,229,2,3.821576763,0.245861272,0.251003007,0.064335034,0.004138997,15.54363049,3.821576763,241.604449,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,,
351,16,Murder,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,0.192,0.034,,,209,2,5.647058824,0.365362514,0.383060651,0.064699612,0.00418604,15.45604326,5.647058824,238.8892734,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,,
352,16,Burglary,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,254.37,17.73,,,35,2,14.34686971,0.92834689,1.646290913,0.064707278,0.004187032,15.45421206,14.34686971,238.8326705,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,,
353,16,Burglary,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,61.76,7.32,,,169,2,8.43715847,0.546686584,0.61364324,0.064795107,0.004198406,15.43326417,8.43715847,238.185643,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,,
354,16,Burglary,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,141.04,10.52,,,34,2,13.40684411,0.921343439,1.597844443,0.068721873,0.004722696,14.5514078,13.40684411,211.7434689,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,,
355,16,Index of all crime,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,193.3,15.21,,,43,2,12.70874425,0.893052654,1.436804671,0.070270724,0.004937975,14.23067744,12.70874425,202.5121803,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,,
356,16,Rape,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,1.23,0.14,,,113,2,8.785714286,0.640442608,0.75892378,0.072895907,0.005313813,13.71819141,8.785714286,188.1887755,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,,
357,16,Burglary,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,66.79,5.66,,,41,2,11.80035336,0.88385753,1.3931296,0.074900938,0.00561015,13.35096773,11.80035336,178.2483393,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,,
358,16,Murder,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,0.01,0.0016,,,124,4,6.25,0.495559853,0.543403352,0.079289576,0.006286837,12.61199826,6.25,159.0625,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,,
359,16,Murder,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,0.065,0.006,,,43,2,10.83333333,0.86087052,1.296697336,0.079464971,0.006314682,12.58416112,10.83333333,158.3611111,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,,
360,16,Index of all crime,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,181.81,16.84,,,43,3,10.79631829,0.862848594,1.304388313,0.079920633,0.006387308,12.51241338,10.79631829,156.5604886,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,,
361,16,Murder,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,0.261,0.025,,,43,2,10.44,0.852440616,1.265014301,0.0816514,0.006666951,12.24718743,10.44,149.9936,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,,
362,16,Burglary,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,121.74,11.38,,,34,3,10.69771529,0.887048655,1.407906087,0.082919449,0.006875635,12.05989687,10.69771529,145.4411124,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,,
363,16,Robbery,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,8.55,0.84,,,43,2,10.17857143,0.846442969,1.243472158,0.083159309,0.006915471,12.0251119,10.17857143,144.6033163,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,,
364,16,Murder,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,0.0078,0.0018,,,124,2,4.333333333,0.365220414,0.38289667,0.084281634,0.007103394,11.86498115,4.333333333,140.7777778,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,,
365,16,Robbery,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,4.5,0.46,,,41,2,9.782608696,0.842891741,1.23107805,0.086162267,0.007423936,11.60600848,9.782608696,134.6994329,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,,
366,16,Assault,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,9.99,1.71,,,100,2,5.842105263,0.508239414,0.560353157,0.086995936,0.007568293,11.49478986,5.842105263,132.1301939,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,,
367,16,Violent and sexual assualt,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,32.28,3.99,,,67,2,8.090225564,0.708330066,0.883824401,0.087553809,0.00766567,11.4215476,8.090225564,130.4517497,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,,
368,16,Robbery,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,7.63,0.83,,,43,3,9.192771084,0.823852551,1.168692454,0.089619609,0.008031674,11.15827228,9.192771084,124.5070402,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,,
369,16,Murder,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,0.0017,0.0013,,,124,5,1.307692308,0.119023807,0.11959069,0.091018205,0.008284314,10.98681297,1.307692308,120.7100592,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,,
370,16,Index of all crime,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,185.25,18.49,,,22,2,10.01892915,0.913158247,1.546211578,0.091143298,0.008307101,10.97173374,10.01892915,120.3789413,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,,
371,16,Burglary,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,121.97,12.7,,,31,3,9.603937008,0.875856091,1.357689483,0.091197609,0.008317004,10.96519977,9.603937008,120.2356061,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,,
372,16,Burglary,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,46.52,5.29,,,43,2,8.793950851,0.808406967,1.122414053,0.091927619,0.008450687,10.87812353,8.793950851,118.3335716,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,,
373,16,Murder,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,0.238,0.027,,,43,3,8.814814815,0.812499664,1.134340781,0.092174332,0.008496107,10.84900734,8.814814815,117.7009602,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,,
374,16,Index of all crime,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,175.73,19.27,,,34,2,9.119356513,0.849783598,1.255373503,0.093184601,0.00868337,10.73138683,9.119356513,115.1626632,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,,
375,16,Murder,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,0.069,0.008,,,43,3,8.625,0.806424823,1.116719492,0.09349853,0.008741975,10.6953553,8.625,114.390625,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,,
376,16,Index of all crime,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,336.4,39.75,,,41,3,8.462893082,0.8083005,1.122106845,0.095511132,0.009122376,10.46998373,8.462893082,109.6205593,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,,
377,16,Burglary,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,65.42,7.26,,,20,2,9.011019284,0.904735091,1.497718348,0.100403191,0.010080801,9.959842797,9.011019284,99.19846853,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,,
378,16,Index of all crime,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,135.58,16.77,,,33,3,8.084675015,0.827894428,1.181405959,0.102402932,0.010486361,9.765345365,8.084675015,95.3619701,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,,
379,16,Burglary,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,38.85,5.3,,,43,3,7.330188679,0.757132668,0.98946163,0.103289656,0.010668753,9.681511559,7.330188679,93.73166607,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,,
380,16,Robbery,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,1.6,0.19,,,19,2,8.421052632,0.89812554,1.462440426,0.106652408,0.011374736,9.376253379,8.421052632,87.91412742,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,,
381,16,Index of all crime,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,340.78,46.15,,,23,3,7.384182015,0.855358287,1.275786683,0.115836566,0.01341811,8.632852601,7.384182015,74.52614403,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,,
382,16,Murder,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,0.279,0.042,,,31,2,6.642857143,0.776809267,1.03727389,0.11693903,0.013674737,8.551464846,6.642857143,73.12755102,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,,
383,16,Robbery,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,2.84,0.51,,,41,3,5.568627451,0.670337279,0.811355387,0.120377469,0.014490735,8.307202398,5.568627451,69.00961169,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,,
384,16,Burglary,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,38.85,7.61,,,41,3,5.105124836,0.637830238,0.754507281,0.124939205,0.015609805,8.003892777,5.105124836,64.06229959,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,,
385,16,Violent and sexual assualt,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,178.84,25.4,,,15,2,7.040944882,0.890083695,1.422328591,0.126415376,0.015980847,7.910430129,7.040944882,62.57490483,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,,
386,16,Index of all crime,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,287.58,48.31,,,23,2,5.952804802,0.792399097,1.077846389,0.13311357,0.017719222,7.512382113,5.952804802,56.43588501,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,,
387,16,Murder,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,0.056,0.014,,,41,2,4,0.53935989,0.603252444,0.134839972,0.018181818,7.416198487,4,55,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,,
388,16,Rape,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,0.71,0.12,,,14,2,5.916666667,0.862970782,1.304866756,0.145854217,0.021273453,6.856161057,5.916666667,47.00694444,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,,
389,16,Robbery,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,1.33,0.26,,,19,3,5.115384615,0.787754909,1.065487088,0.1539972,0.023715138,6.493624547,5.115384615,42.16715976,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,,
390,16,Murder,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,0.013,0.022,,,41,3,0.590909091,0.095420715,0.095711913,0.16148121,0.026076181,6.192670955,0.590909091,38.34917355,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,,
391,16,Murder,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,-0.04,0.015,,,31,3,-2.666666667,-0.45003516,-0.484744368,0.168763185,0.028481013,5.925462945,-2.666666667,35.11111111,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,,
392,16,Murder,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,-0.02,0.009,,,31,2,-2.222222222,-0.381454397,-0.401760607,0.171654479,0.02946526,5.825656324,-2.222222222,33.9382716,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,,
393,16,Index of all crime,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,87.91,24.57,,,22,3,3.577940578,0.634465829,0.748855777,0.177327101,0.031444901,5.639295947,3.577940578,31.80165878,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,,
394,16,Index of all crime,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,28.18,35.29,,,34,3,0.798526495,0.141966952,0.142932418,0.177786151,0.031607916,5.624735066,0.798526495,31.63764456,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,,
395,16,Burglary,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,19.31,4.42,,,14,2,4.368778281,0.78356679,1.054544225,0.179356044,0.032168591,5.5755021,4.368778281,31.08622366,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,,
396,16,Burglary,"Nevin, R. (2007). Understanding international crime trends: The legacy of preschool lead exposure. ENVIRONMENTAL RESEARCH, 104(3), 315–336. https://doi.org/10.1016/j.envres.2007.02.008",Nevin (2007),2007,31.58,8.59,,,20,3,3.67636787,0.66551436,0.802647665,0.181024964,0.032770037,5.524099991,3.67636787,30.51568071,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,,
